x,y,z
1229.07,84.226,10.3417
1226.57,91.0939,11.1849
1221.93,99.0556,12.1625
1225.41,105.327,12.9325
1232.72,113.404,13.9243
1243.98,121.608,14.9316
1231.3,127.707,15.6805
1220.45,134.925,16.5667
1231.69,142.222,17.4627
1228.86,149.012,18.2963
1233.89,157.134,19.2936
1236.93,164.586,20.2087
1226.01,170.621,20.9496
1236.87,179.339,22.0201
1239.73,187.231,22.989
1228.69,193.107,23.7106
1233.47,201.084,24.6901
1234.22,208.692,25.6241
1225.11,214.356,26.3197
1227.72,222.41,27.3085
1238.22,231.504,28.4251
1234.83,238.544,29.2895
1225.58,244.028,29.9629
1229.98,252.461,30.9983
1230.45,259.892,31.9107
1234.73,268.421,32.958
1237.06,276.338,33.9301
1227.56,281.959,34.6202
1233.69,290.798,35.7055
1237.75,299.482,36.7717
1228.24,304.619,37.4025
1236.08,314.323,38.594
1241.88,323.745,39.7509
1230.33,328.253,40.3045
1234.12,337.086,41.389
1239.85,346.278,42.5176
1237.72,353.704,43.4294
1233.77,360.088,44.2132
1231.55,367.478,45.1206
1225.58,373.338,45.8402
1230.95,382.937,47.0188
1236.68,391.318,48.0479
1226.32,397.318,48.7845
1222.14,403.57,49.5522
1219.66,410.889,50.4509
1217.26,417.846,51.3051
1226.51,427.697,52.5145
1225.81,435.594,53.4843
1216.8,448.529,55.0724
1217.96,456.757,56.0827
1220.76,466.189,57.2408
1202.64,468.622,57.5396
1181.33,468.12,57.478
1176.65,474.335,58.241
1179.43,483.318,59.344
1180.16,491.917,60.3998
1181.01,500.093,61.4037
1181.62,508.744,62.4659
1180.48,516.282,63.3915
1181.02,524.86,64.4447
1183.83,533.158,65.4636
1186.22,542.288,66.5846
1188.34,551.913,67.7664
1190.54,561.244,68.9121
1189.12,568.781,69.8375
1187.44,576.772,70.8187
1185.86,584.425,71.7583
1184.13,592.304,72.7258
1184.24,600.862,73.7766
1185.89,610.693,74.9837
1187.7,620.114,76.1405
1190.96,630.962,77.4724
1190.8,639.641,78.5381
1188.7,647.611,79.5166
1186.68,655.352,80.4671
1186.22,664.293,81.5649
1188.07,673.106,82.647
1191.14,683.741,83.9528
1194.06,694.545,85.2794
1194.97,704.733,86.5303
1192.65,712.454,87.4784
1190,720.625,88.4817
1189.21,729.495,89.5707
1191.6,740.713,90.9481
1197.42,753.884,92.5653
1196.18,763.195,93.7086
1195.16,772.065,94.7976
1193.78,781.401,95.944
1192.56,790.409,97.05
1191.12,799.655,98.1853
1195.42,811.027,99.5816
1198.92,823.487,101.112
1195.66,841.944,103.378
1159.23,900.416,110.557
1139.97,895.82,109.993
1118.12,891.179,109.423
1095.18,894.011,109.771
1050.12,888.679,109.116
1038.89,889.473,109.214
1025.24,889.938,109.271
1013.9,890.708,109.365
995.312,884.564,108.611
977.448,889.352,109.199
941.359,887.009,108.911
926.787,904.833,111.1
1029.04,1036.36,127.249
1020.22,1039.38,127.619
1008.33,1039.75,127.666
995.669,1040.78,127.792
984.246,1040.57,127.766
972.456,1040.63,127.773
961.002,1040.31,127.734
950.726,1041.55,127.886
939.337,1041.04,127.824
927.684,1040.71,127.783
917.788,1041.42,127.87
906.203,1040.89,127.806
897.557,1043.03,128.068
887.425,1043.76,128.157
877.518,1044.23,128.216
867.795,1047.07,128.564
856.363,1046.09,128.444
847.883,1047.79,128.652
836.519,1046.63,128.51
826.738,1046.7,128.519
816.781,1046.85,128.537
807.054,1046.77,128.527
792.53,1040.28,127.73
787.483,1046.53,128.497
783.78,1054.2,129.439
770.283,1049.25,128.832
758.448,1045.51,128.372
747.687,1045.82,128.411
741.715,1050,128.924
735.311,1054.43,129.468
723.544,1050.42,128.975
710.83,1044.59,128.26
705.57,1050.49,128.983
698.37,1052.84,129.272
688.783,1051.95,129.163
681.595,1054.19,129.438
674.403,1056.39,129.708
664.883,1055.3,129.574
657.706,1057.39,129.831
646.363,1052.65,129.249
635.924,1049.64,128.88
629.83,1053.25,129.323
622.399,1055.3,129.574
615.374,1057.06,129.79
606.133,1057.74,129.874
598.035,1057.72,129.872
590.62,1059.55,130.096
582.655,1059.36,130.073
574.303,1059.34,130.071
568.154,1062.6,130.471
560.131,1062.31,130.435
551.925,1062.07,130.406
543.948,1061.66,130.356
535.993,1061.2,130.299
528.743,1062.57,130.467
520.825,1062,130.397
513.591,1063.26,130.552
507.421,1066.18,130.91
499.545,1065.46,130.822
491.387,1064.82,130.744
484.488,1065.75,130.858
475.559,1063.2,130.544
467.457,1064.56,130.712
460.491,1065.39,130.814
453.634,1066.13,130.904
446.371,1067,131.011
440.18,1069.53,131.322
433.332,1070.14,131.397
425.342,1069.03,131.26
418.416,1069.59,131.329
412.003,1072.04,131.63
403.677,1068.8,131.232
396.785,1069.22,131.284
389.694,1069.67,131.34
382.819,1070.01,131.381
375.643,1070.41,131.43
368.242,1068.75,131.226
361.406,1068.95,131.251
354.269,1069.21,131.283
348.17,1071.18,131.525
341.957,1073.15,131.767
334.828,1073.29,131.783
328.022,1073.28,131.783
321.019,1073.3,131.784
314.235,1073.2,131.773
307.463,1073.07,131.757
299.96,1071.04,131.507
293.223,1070.82,131.48
286.805,1072.53,131.69
280.584,1074.15,131.889
272.722,1074.1,131.883
266.493,1075.64,132.072
259.477,1075.28,132.028
252.889,1074.79,131.968
246.656,1076.22,132.143
240.103,1077.68,132.322
233.536,1077.07,132.247
226.569,1076.5,132.178
219.928,1075.83,132.096
213.794,1077.05,132.245
207.61,1080.26,132.64
200.619,1077.53,132.304
194.123,1076.68,132.2
187.908,1079.78,132.581
181.317,1078.88,132.47
174.536,1077.97,132.358
168.285,1078.95,132.478
162.029,1079.89,132.594
155.559,1080.83,132.709
149.021,1079.73,132.574
142.708,1082.57,132.923
136.536,1083.36,133.02
129.781,1080.18,132.629
123.205,1080.94,132.722
117.257,1083.58,133.047
110.975,1084.24,133.127
104.375,1084.88,133.207
98.0854,1085.46,133.278
91.4163,1084.04,133.103
84.9768,1082.56,132.922
78.8451,1085.01,133.223
72.2139,1083.48,133.034
65.9333,1083.87,133.083
59.4411,1084.24,133.128
53.2534,1086.55,133.411
46.9553,1086.83,133.446
40.267,1085.11,133.235
34.0824,1085.32,133.26
27.8426,1087.48,133.526
21.2243,1087.63,133.544
14.9982,1085.74,133.313
8.40611,1087.8,133.565
2.10535,1089.81,133.812
-4.10546,1089.81,133.812
-10.7569,1091.75,134.05
-17.053,1089.68,133.796
-23.2628,1089.57,133.783
-29.9473,1091.4,134.007
-36.2721,1091.21,133.983
-42.7286,1088.99,133.711
-49.2179,1092.69,134.166
-55.6507,1094.38,134.373
-62.091,1092.05,134.087
-68.419,1091.68,134.041
-74.7448,1091.27,133.991
-81.4263,1092.79,134.177
-87.9173,1094.28,134.361
-94.5749,1093.74,134.294
-100.989,1095.16,134.469
-107.334,1094.57,134.396
-114.199,1095.88,134.557
-120.66,1097.19,134.719
-127.016,1096.49,134.632
-133.687,1095.71,134.536
-140.181,1096.91,134.683
-146.59,1094.08,134.336
-153.203,1095.19,134.472
-159.834,1096.26,134.604
-165.529,1097.44,134.748
-172.088,1098.45,134.873
-178.769,1097.4,134.744
-185.457,1098.32,134.857
-192.374,1099.16,134.96
-199.094,1100,135.063
-205.831,1100.79,135.161
-212.796,1101.51,135.248
-219.565,1102.22,135.336
-225.949,1100.95,135.18
-232.949,1101.54,135.253
-239.752,1102.14,135.325
-246.454,1100.68,135.146
-253.613,1103.15,135.449
-260.914,1105.55,135.744
-267.637,1103.96,135.55
-274.51,1104.34,135.596
-281.289,1104.71,135.641
-288.509,1104.92,135.668
-295.42,1105.18,135.699
-302.034,1103.41,135.482
-309.495,1105.5,135.738
-316.99,1107.53,135.988
-324.175,1107.55,135.99
-330.588,1105.68,135.76
-336.991,1103.77,135.526
-344.778,1105.56,135.745
-352.384,1107.36,135.966
-358.447,1107.52,135.987
-366.105,1109.23,136.196
-374.009,1110.82,136.391
-381.086,1110.54,136.357
-388.493,1110.11,136.305
-395.588,1109.75,136.26
-403.261,1111.24,136.444
-411.395,1112.53,136.602
-418.535,1112.03,136.54
-426.287,1113.37,136.705
-434.498,1114.5,136.843
-442.415,1115.69,136.99
-449.089,1113.06,136.667
-456.286,1112.32,136.575
-465.02,1115.2,136.929
-473.242,1116.09,137.039
-479.703,1113.37,136.705
-487.741,1114.26,136.813
-496.021,1114.99,136.904
-502.325,1114.38,136.829
-511.257,1116.92,137.14
-520.235,1119.39,137.444
-528.735,1119.84,137.499
-536.826,1120.44,137.573
-545.049,1120.93,137.633
-552.741,1119.43,137.449
-561.783,1121.64,137.72
-570.4,1121.8,137.739
-578.715,1122.06,137.771
-586.943,1122.31,137.803
-595.626,1122.29,137.799
-604.948,1124.12,138.024
-612.297,1122.45,137.82
-622.004,1123.98,138.007
-630.448,1126.15,138.274
-638.928,1125.99,138.255
-648.417,1127.5,138.439
-658.163,1128.81,138.6
-665.706,1126.74,138.347
-674.595,1126.14,138.273
-685.13,1129.14,138.641
-694.787,1130.29,138.783
-703.757,1129.49,138.683
-712.305,1128.88,138.609
-721.306,1127.94,138.494
-729.994,1127.15,138.396
-740.77,1129.68,138.708
-750.934,1130.19,138.77
-760.601,1133.36,139.159
-765.246,1125.49,138.193
-774.013,1124.38,138.056
-790.976,1134.48,139.297
-802.128,1136.45,139.539
-811.015,1135.09,139.372
-822.465,1136.74,139.574
-833.743,1138.44,139.783
-843.027,1136.62,139.56
-854.271,1138.24,139.758
-864.465,1138.1,139.741
-875.016,1137.63,139.683
-886.717,1141.23,140.125
-897.008,1140.84,140.078
-908.453,1142.02,140.222
-920.381,1142.75,140.313
-932.02,1143.65,140.423
-942.322,1143.01,140.344
-951.812,1140.4,140.023
-964.83,1142.55,140.288
-978.124,1144.41,140.516
-991.253,1146.34,140.753
-1003.13,1146.65,140.791
-1014.04,1147.74,140.925
-1027.53,1149.16,141.1
-1039.52,1149.19,141.102
-1050.2,1147.64,140.912
-1063.82,1148.73,141.046
-1079.99,1152.81,141.548
-1092.13,1152.41,141.499
-1106.02,1153.03,141.575
-1119.51,1153.95,141.688
-1132.1,1152.91,141.559
-1147.19,1154.91,141.805
-1159.92,1156.36,141.983
-1160.72,1141.51,140.16
-1165.89,1133.48,139.173
-1180.07,1136.1,139.495
-1180.61,1121.24,137.67
-1179.82,1107.66,136.003
-1182.05,1096.61,134.647
-1181.04,1083.11,132.989
-1179.92,1069.65,131.337
-1181.85,1058.68,129.99
-1180.5,1045.31,128.348
-1183.84,1035.59,127.154
-1185.2,1025.01,125.856
-1183.54,1011.75,124.227
-1185.11,1000.78,122.88
-1187.73,991.552,121.747
-1187.59,979.34,120.248
-1186.54,965.002,118.487
-1187.45,954.464,117.193
-1188.28,943.947,115.902
-1189.21,933.227,114.586
-1188.29,921.532,113.15
-1187.28,909.88,111.719
-1187.94,899.248,110.414
-1188.34,888.866,109.139
-1190.43,879.469,107.985
-1192.29,870.305,106.86
-1192.46,859.983,105.593
-1192.71,849.46,104.301
-1192.72,839.193,103.04
-1191.25,827.474,101.601
-1191.09,817.273,100.348
-1195.02,808.089,99.2208
-1194.62,798.041,97.9871
-1194.46,787.57,96.7014
-1195.66,778.559,95.595
-1195.04,768.595,94.3716
-1194.65,758.209,93.0963
-1195.64,749.256,91.997
-1196.71,740.089,90.8715
-1197.57,731.164,89.7756
-1196.66,721.223,88.5551
-1195.81,711.09,87.3109
-1196.47,702.23,86.223
-1197.27,693.044,85.0951
-1197.73,684.33,84.0252
-1198.2,675.52,82.9434
-1198.8,666.384,81.8217
-1199.07,657.723,80.7582
-1200.11,647.595,79.5147
-1200.44,638.628,78.4136
-1200.58,629.908,77.343
-1200.67,621.208,76.2747
-1202.59,613.206,75.2922
-1202.55,604.536,74.2276
-1202.57,595.657,73.1375
-1202.41,587.029,72.0781
-1202.2,578.422,71.0213
-1202.09,569.494,69.9251
-1203.5,561.891,68.9916
-1203.27,552.998,67.8996
-1202.82,544.471,66.8527
-1204.23,536.552,65.8803
-1205.49,528.865,64.9365
-1204.87,520.39,63.8958
-1206.12,512.491,62.926
-1205.39,504.054,61.8901
-1206.59,496.059,60.9084
-1207.54,488.528,59.9837
-1206.64,480.148,58.9547
-1207.68,472.178,57.9761
-1207.16,462.577,56.7974
-1207.91,455.088,55.8778
-1208.78,447.145,54.9025
-1209.47,439.554,53.9704
-1208.19,431.413,52.9708
-1208.91,423.501,51.9994
-1209.46,415.941,51.0712
-1208.14,407.521,50.0373
-1208.58,399.988,49.1124
-1208.98,392.464,48.1886
-1211.31,385.325,47.3119
-1209.71,377.212,46.3159
-1210.07,369.37,45.3529
-1210.24,361.997,44.4477
-1210.4,354.52,43.5295
-1210.61,346.706,42.5702
-1212.57,339.904,41.735
-1212.69,332.101,40.7768
-1210.73,324.137,39.7991
-1212.59,317.219,38.9496
-1214.47,310.06,38.0705
-1216.24,303.12,37.2185
-1216.09,295.468,36.2789
-1215.84,288.058,35.3691
-1215.62,280.315,34.4183
-1215.25,273.047,33.526
-1214.86,265.677,32.6211
-1214.5,257.974,31.6752
-1213.99,250.746,30.7878
-1215.5,243.464,29.8936
-1216.89,236.52,29.041
-1218.24,229.568,28.1875
-1217.62,222.018,27.2604
-1218.89,215.063,26.4064
-1218.19,207.532,25.4817
-1217.4,200.249,24.5874
-1216.56,192.981,23.6951
-1217.7,185.8,22.8134
-1218.75,178.845,21.9594
-1219.82,171.535,21.0618
-1218.81,164.3,20.1736
-1217.93,155.808,19.1308
-1220.66,150.14,18.4349
-1219.68,141.659,17.3935
-1220.48,134.692,16.5381
-1219.27,127.282,15.6282
-1219.99,120.318,14.7732
-1220.67,113.351,13.9177
-1221.33,106.147,13.0332
-1221.92,99.172,12.1768
-1220.51,91.6949,11.2587
-1221.01,84.8411,10.4172
-1221.48,77.8682,9.56101
-1221.93,70.5439,8.6617
-1222.32,63.6825,7.81923
-1222.68,56.3535,6.91934
-1222.99,49.3718,6.06209
-1223.25,42.5048,5.21893
-1223.49,35.1705,4.3184
-1223.67,28.1843,3.46059
-1225.82,20.9988,2.57833
-1225.92,13.9994,1.71892
-1223.98,6.63891,0.815155
-1226,-0.233365,-0.0286536
-1225.98,-7.23311,-0.888114
-1227.91,-14.6065,-1.79346
-1227.81,-21.5002,-2.63989
-1227.66,-28.8605,-3.54363
-1227.47,-35.8695,-4.40423
-1229.28,-41.8942,-5.14396
-1229.01,-48.9119,-6.00563
-1228.71,-55.8115,-6.85279
-1230.35,-63.2794,-7.76973
-1229.96,-70.3029,-8.63211
-1231.52,-77.6842,-9.53842
-1231.04,-84.7142,-10.4016
-1230.53,-91.7413,-11.2644
-1229.96,-98.9997,-12.1556
-1231.36,-106.193,-13.0388
-1232.68,-113.756,-13.9675
-1232.02,-120.675,-14.8171
-1231.3,-127.707,-15.6805
-1232.48,-135.305,-16.6134
-1233.68,-142.452,-17.4909
-1232.83,-149.493,-18.3555
-1231.9,-156.881,-19.2626
-1232.97,-164.059,-20.1439
-1231.95,-171.448,-21.0511
-1232.91,-178.765,-21.9496
-1233.85,-185.983,-22.8358
-1234.67,-193.686,-23.7817
-1235.5,-201.054,-24.6863
-1232.31,-208.006,-25.54
-1233.05,-215.383,-26.4457
-1235.72,-223.13,-27.3969
-1236.33,-230.784,-28.3367
-1236.93,-238.217,-29.2493
-1237.49,-245.664,-30.1638
-1237.96,-253.362,-31.1089
-1238.42,-260.838,-32.0269
-1238.77,-268.681,-32.9899
-1239.14,-276.184,-33.9112
-1239.5,-283.583,-34.8196
-1239.69,-291.466,-35.7875
-1239.93,-299.008,-36.7136
-1238.12,-306.318,-37.6111
-1240.2,-314.365,-38.5991
-1240.29,-321.942,-39.5296
-1240.27,-329.768,-40.4904
-1240.27,-337.368,-41.4236
-1240.15,-345.216,-42.3872
-1240.05,-352.838,-43.323
-1241.83,-361.028,-44.3287
-1241.95,-367.618,-45.1378
-1243.62,-375.859,-46.1497
-1243.26,-383.779,-47.1222
-1244.83,-392.072,-48.1404
-1244.32,-400.139,-49.1309
-1243.88,-407.86,-50.0789
-1243.43,-415.47,-51.0134
-1242.77,-423.562,-52.0069
-1245.96,-432.617,-53.1187
-1245.23,-440.627,-54.1022
-1244.54,-448.407,-55.0574
-1247.55,-457.569,-56.1824
-1248.53,-466.32,-57.2569
-1247.67,-474.15,-58.2183
-1248.63,-482.707,-59.269
-1247.58,-490.797,-60.2623
-1246.57,-498.654,-61.227
-1247.21,-507.624,-62.3284
-1249.84,-516.909,-63.4684
-1250.5,-525.584,-64.5336
-1250.96,-534.642,-65.6457
-1249.72,-542.452,-66.6047
-1250.64,-550.238,-67.5607
-1251.13,-558.88,-68.6218
-1249.53,-567.196,-69.6429
-1253.47,-577.665,-70.9283
-1253.78,-586.385,-71.9991
-1253.8,-595.605,-73.1311
-1253.92,-604.488,-74.2218
-1255.66,-614.509,-75.4522
-1255.66,-623.444,-76.5493
-1253.81,-631.501,-77.5386
-1255.34,-641.614,-78.7803
-1255.14,-650.608,-79.8847
-1256.46,-660.91,-81.1495
-1256.2,-669.833,-82.2451
-1257.57,-679.842,-83.4741
-1256.91,-689.289,-84.634
-1256.45,-698.274,-85.7373
-1257.6,-708.376,-86.9776
-1259.3,-717.435,-88.09
-1260.09,-727.967,-89.3832
-1262.75,-739.184,-90.7603
-1263.66,-749.315,-92.0044
-1262.5,-758.934,-93.1854
-1261.49,-768.206,-94.3239
-1260.27,-777.731,-95.4934
-1264.2,-790.203,-97.0248
-1266.34,-801.678,-98.4337
-1266.56,-812.367,-99.7462
-1266.85,-822.846,-101.033
-1266.82,-833.717,-102.368
-1265.37,-843.029,-103.511
-1265.43,-853.587,-104.807
-1267.8,-864.213,-106.112
-1267.7,-874.837,-107.417
-1268.89,-886.993,-108.909
-1271.96,-899.864,-110.489
-1269.7,-909.797,-111.709
-1269.25,-920.545,-113.029
-1272.03,-933.557,-114.626
-1272.73,-945.925,-116.145
-1273.6,-957.972,-117.624
-1276.06,-971.147,-119.242
-1276.44,-983.649,-120.777
-1273.87,-993.373,-121.971
-1271.02,-1003.34,-123.195
-1274.54,-1018.05,-125.001
-1277.27,-1030.48,-126.527
-1279,-1044.06,-128.195
-1278.87,-1056.67,-129.743
-1278.84,-1069.07,-131.265
-1277.19,-1080.22,-132.634
-1276.65,-1093.04,-134.209
-1279.45,-1108.02,-136.048
-1282,-1123.19,-137.91
-1281.11,-1136.15,-139.501
-1283.51,-1151.31,-141.363
-1285.34,-1167.02,-143.292
-1284.43,-1179.73,-144.853
-1282.06,-1190.99,-146.236
-1284.79,-1205.5,-148.017
-1288.01,-1222.3,-150.08
-1287.74,-1236.9,-151.873
-1290.55,-1253.96,-153.966
-1288.7,-1267.14,-155.585
-1288.4,-1281.5,-157.348
-1290.79,-1298.73,-159.463
-1291.36,-1314.85,-161.443
-1293.43,-1332.2,-163.574
-1293.97,-1348.19,-165.537
-1294.1,-1364.47,-167.536
-1298.27,-1382.35,-169.732
-1297.01,-1397.04,-171.535
-1296.98,-1413.23,-173.523
-1299.19,-1432.66,-175.909
-1298.85,-1448.95,-177.909
-1300.57,-1468.64,-180.326
-1302.53,-1488.03,-182.707
-1301.85,-1504.36,-184.712
-1301.73,-1522.73,-186.967
-1303.16,-1542.3,-189.371
-1304.56,-1561.82,-191.767
-1306.85,-1580.53,-194.065
-1309.96,-1603.63,-196.901
-1310.65,-1623.48,-199.338
-1311.15,-1643.39,-201.782
-1308.68,-1660.47,-203.88
-1311.26,-1683.62,-206.723
-1313.63,-1706.86,-209.576
-1315.43,-1730.42,-212.469
-1317.33,-1753.82,-215.342
-1313.92,-1771.15,-217.47
-1317.3,-1793.3,-220.189
-1320.56,-1820.37,-223.513
-1319.27,-1840.82,-226.025
-1322.38,-1867.81,-229.339
-1324.85,-1895.15,-232.696
-1327.41,-1922.34,-236.033
-1331.38,-1953.28,-239.832
-1331.15,-1977.35,-242.788
-1328.67,-1998.05,-245.329
-1329.59,-2025.94,-248.754
-1336.92,-2059.06,-252.821
-1342.15,-2093.46,-257.044
-1340.84,-2117.77,-260.029
-1340.57,-2146.01,-263.497
-1344.82,-2180.72,-267.759
-1346.64,-2212.15,-271.618
-1345.66,-2240.52,-275.101
-1344.82,-2268.69,-278.561
-1351.29,-2310.93,-283.746
-1355.76,-2349.61,-288.496
-1359.94,-2383.8,-292.694
-1359.76,-2415.79,-296.621
-1361.18,-2451.33,-300.985
-1365.57,-2494.2,-306.249
-1369.99,-2536.95,-311.498
-1373.21,-2580.22,-316.811
-1373.27,-2616.05,-321.211
-1376.37,-2659.16,-326.504
-1369.19,-2685.08,-329.686
-1353.87,-2692.72,-330.625
-1340,-2703.97,-332.006
-1323.52,-2711.96,-332.986
-1299.17,-2701.55,-331.709
-1282.97,-2709.17,-332.644
-1273.97,-2730.86,-335.307
-1258.12,-2738.09,-336.195
-1241.7,-2745.46,-337.1
-1209.79,-2759.46,-338.819
-1193.25,-2766.55,-339.69
-1177.19,-2773.32,-340.52
-1148.05,-2750.98,-337.778
-1109.71,-2702.23,-331.793
-1094.03,-2708.52,-332.565
-1086.32,-2737.2,-336.086
-1050.52,-2738.19,-336.207
-1024.03,-2718.41,-333.778
-1008.52,-2724.11,-334.479
-997.354,-2745.05,-337.049
-978.757,-2743.21,-336.824
-961.794,-2744.91,-337.033
-939.908,-2735.6,-335.889
-918.962,-2725.86,-334.693
-898.421,-2715.89,-333.469
-874.528,-2698.55,-331.34
-858.873,-2703.49,-331.947
-842.667,-2708.51,-332.564
-825.799,-2709.48,-332.682
-807.809,-2706.54,-332.321
-790.473,-2707.44,-332.432
-773.678,-2708.09,-332.512
-756.901,-2708.64,-332.579
-739.62,-2709.22,-332.651
-723.905,-2713.4,-333.164
-707.38,-2717.69,-333.691
-691.881,-2721.62,-334.173
-676.096,-2725.52,-334.652
-657.632,-2721.81,-334.196
-642.11,-2725.46,-334.644
-628.081,-2736.82,-336.039
-608.821,-2728.91,-335.067
-589.625,-2716.81,-333.583
-573.344,-2720.24,-334.004
-558.367,-2727.36,-334.878
-542.55,-2730.5,-335.264
-525.438,-2729.76,-335.172
-508.88,-2728.81,-335.056
-493.057,-2731.67,-335.407
-476.007,-2730.62,-335.278
-460.173,-2733.29,-335.606
-443.532,-2736,-335.938
-427.319,-2734.52,-335.757
-412.055,-2740.84,-336.533
-394.802,-2739.33,-336.348
-378.639,-2737.57,-336.132
-362.246,-2735.75,-335.908
-344.598,-2730,-335.201
-329.033,-2731.89,-335.434
-312.854,-2737.75,-336.154
-297.409,-2743.44,-336.852
-281.77,-2745.07,-337.052
-265.06,-2746.71,-337.253
-216.734,-2750.88,-337.766
-108.874,-2081.54,-255.581
-96.4392,-2074.2,-254.68
-83.8548,-2070.76,-254.258
-71.8518,-2071.21,-254.312
-59.1328,-2067.63,-253.873
-47.2582,-2063.96,-253.423
-35.2273,-2060.23,-252.964
-22.6456,-2056.43,-252.498
-10.9253,-2056.53,-252.51
0.991054,-2052.59,-252.026
13.4297,-2044.6,-251.046
25.1813,-2036.55,-250.057
39.0709,-2032.36,-249.543
51.1417,-2028.13,-249.023
62.7107,-2021.85,-248.252
74.2817,-2017.49,-247.717
86.1071,-2011.07,-246.928
97.6649,-2008.56,-246.62
109.089,-2004.01,-246.061
120.969,-2001.34,-245.734
132.434,-1998.64,-245.402
144.45,-1995.83,-245.057
155.668,-1993.01,-244.711
167.05,-1990.11,-244.355
178.98,-1987.09,-243.984
189.922,-1982.1,-243.372
201.206,-1979.01,-242.992
213.033,-1975.8,-242.597
223.841,-1970.62,-241.962
235.356,-1965.3,-241.309
246,-1958.02,-240.414
256.638,-1952.67,-239.757
267.975,-1947.16,-239.081
278.408,-1939.7,-238.165
289.432,-1934.1,-237.477
300.027,-1928.49,-236.789
312.391,-1930.58,-237.045
320.725,-1834.6,-225.261
331.352,-1830.72,-224.785
341.592,-1826.85,-224.309
351.798,-1822.92,-223.827
361.933,-1816.92,-223.09
371.659,-1810.93,-222.354
382.087,-1806.76,-221.843
392.551,-1804.55,-221.571
403.091,-1800.23,-221.04
413.345,-1797.94,-220.759
424.278,-1795.43,-220.451
434.677,-1792.97,-220.149
445.54,-1792.39,-220.078
456.266,-1789.73,-219.751
467.133,-1789.02,-219.664
477.839,-1786.23,-219.321
488.707,-1785.39,-219.218
500.099,-1784.34,-219.089
511.354,-1785.32,-219.21
522.768,-1784.13,-219.063
534.239,-1784.92,-219.16
545.499,-1783.63,-219.003
557.011,-1784.28,-219.082
567.946,-1782.97,-218.921
579.843,-1783.36,-218.969
590.04,-1784.24,-219.077
601.467,-1784.67,-219.13
614.255,-1786.66,-219.375
644.592,-1735.96,-213.149
643.404,-1702.51,-209.043
643.599,-1672.73,-205.385
642.419,-1641.27,-201.522
644.817,-1614.74,-198.266
644.158,-1585.08,-194.623
640.433,-1550.15,-190.334
640.468,-1524.36,-187.168
641.488,-1502.4,-184.471
644.64,-1481.63,-181.921
648.821,-1466.83,-180.104
653.099,-1454.1,-178.541
657.809,-1441.12,-176.947
661.135,-1426.52,-175.154
666.716,-1417.38,-174.033
673.615,-1409.77,-173.099
679.172,-1400.54,-171.965
684.035,-1389.37,-170.594
689.411,-1380.11,-169.456
695.998,-1372.4,-168.51
703.809,-1368.48,-168.028
713.044,-1365.99,-167.723
723.739,-1367.17,-167.868
739.041,-1377.1,-169.087
1124.41,-1950.4,-239.479
1128.23,-1929.88,-236.96
1131.28,-1905.12,-233.919
1133.92,-1885.1,-231.461
1130.87,-1854.49,-227.703
1129.06,-1827.7,-224.413
1128.9,-1804.46,-221.56
1147.95,-1764.3,-216.628
1079.25,-1592.9,-195.583
1130.11,-1647.42,-202.278
1134.28,-1632.56,-200.453
1136.85,-1616.29,-198.455
1146.51,-1609.55,-197.628
1135.76,-1556.16,-191.073
1147.42,-1552.63,-190.64
1140.55,-1505.78,-184.886
1151.68,-1502.4,-184.471
1155.78,-1489.29,-182.861
1154.88,-1467.36,-180.17
1152.21,-1446.73,-177.636
1155.99,-1433.6,-176.024
1156.59,-1417.83,-174.087
1156.32,-1400.12,-171.913
1160.59,-1388.91,-170.537
1161.17,-1372.92,-168.573
1157.45,-1352.65,-166.084
1156.41,-1335.26,-163.949
1157.57,-1321.14,-162.216
1158.66,-1304.36,-160.155
1163.92,-1294.43,-158.936
1162.02,-1277.45,-156.851
1158.85,-1258.84,-154.567
1168.85,-1255.12,-154.11
1168.15,-1239.51,-152.192
1162.94,-1219.84,-149.777
1166.19,-1208.54,-148.391
1163.43,-1191.89,-146.345
1162.15,-1176.5,-144.456
1164.72,-1165.61,-143.119
1166.02,-1153.12,-141.585
1168.3,-1139.53,-139.917
1166.17,-1124.66,-138.09
1165.78,-1110.77,-136.386
1167.85,-1100,-135.063
1170.04,-1089.01,-133.714
1166.06,-1072.87,-131.732
1162.14,-1056.58,-129.732
1167.07,-1048.27,-128.711
1174.61,-1042.91,-128.053
1170.35,-1026.76,-126.07
1164.23,-1009.61,-123.965
1168.84,-1001.32,-122.946
1171.49,-992.16,-121.822
1169.18,-976.442,-119.892
1178.08,-972.064,-119.354
1175.97,-959.021,-117.753
1167.71,-940.807,-115.517
1180.95,-940.335,-115.459
1181.95,-929.539,-114.133
1171.48,-910.649,-111.814
1175.42,-902.395,-110.8
1174.27,-890.847,-109.382
1176.39,-881.511,-108.236
1179.88,-873.593,-107.264
1165.85,-852.375,-104.659
1200.18,-856.161,-105.123
1185.55,-835.503,-102.587
1178.14,-818.369,-100.483
1183.02,-811.403,-99.6278
1179.45,-799.04,-98.1097
1177.65,-787.517,-96.695
1185.45,-783.093,-96.1518
1176.82,-767.253,-94.2069
1176.22,-757.28,-92.9824
1192.52,-757.82,-93.0486
1185.06,-743.574,-91.2994
1187.87,-735.406,-90.2964
1193.74,-729.765,-89.6039
1181.07,-712.288,-87.4579
1186.89,-706.553,-86.7538
